Sentence #,text,tag
14007,House,I-LOC
14007,.,O
14008,-DOCSTART-,O
14009,U.S.,B-LOC
14009,surgeon,O
14009,investigated,O
14009,for,O
14009,discarding,O
14009,foot,O
14009,.,O
14010,CHARLESTON,B-LOC
14010,",",O
14010,S.C.,B-LOC
14010,1996-08-29,O
14011,Health,O
14011,officials,O
14011,said,O
14011,on,O
14011,Thursday,O
14011,they,O
14011,were,O
14011,investigating,O
14011,the,O
14011,discovery,O
14011,of,O
14011,an,O
14011,amputated,O
14011,foot,O
14011,on,O
14011,a,O
14011,beach,O
14011,near,O
14011,Charleston,B-LOC
14011,to,O
14011,determine,O
14011,whether,O
14011,a,O
14011,local,O
14011,surgeon,O
14011,had,O
14011,improperly,O
14011,disposed,O
14011,of,O
14011,infectious,O
14011,waste,O
14011,.,O
14012,The,O
14012,foot,O
14012,",",O
14012,which,O
14012,washed,O
14012,up,O
14012,on,O
14012,Sullivan,B-LOC
14012,'s,I-LOC
14012,Island,I-LOC
14012,beach,O
14012,this,O
14012,month,O
14012,",",O
14012,was,O
14012,amputated,O
14012,three,O
14012,years,O
14012,ago,O
14012,from,O
14012,a,O
14012,child,O
14012,whose,O
14012,legs,O
14012,were,O
14012,deformed,O
14012,.,O
14013,The,O
14013,foot,O
14013,had,O
14013,to,O
14013,be,O
14013,removed,O
14013,so,O
14013,the,O
14013,infant,O
14013,could,O
14013,be,O
14013,fitted,O
14013,with,O
14013,a,O
14013,prosthesis,O
14013,.,O
14014,An,O
14014,orthopedic,O
14014,surgeon,O
14014,was,O
14014,given,O
14014,permission,O
14014,by,O
14014,the,O
14014,child,O
14014,'s,O
14014,parents,O
14014,and,O
14014,the,O
14014,hospital,O
14014,to,O
14014,keep,O
14014,the,O
14014,foot,O
14014,for,O
14014,research,O
14014,and,O
14014,educational,O
14014,purposes,O
14014,.,O
14015,Health,O
14015,officials,O
14015,said,O
14015,the,O
14015,surgeon,O
14015,told,O
14015,authorities,O
14015,he,O
14015,stored,O
14015,the,O
14015,foot,O
14015,in,O
14015,his,O
14015,freezer,O
14015,at,O
14015,home,O
14015,",",O
14015,but,O
14015,the,O
14015,freezer,O
14015,recently,O
14015,broke,O
14015,down,O
14015,and,O
14015,the,O
14015,contents,O
14015,spoiled,O
14015,.,O
14016,The,O
14016,surgeon,O
14016,",",O
14016,who,O
14016,apologised,O
14016,for,O
14016,the,O
14016,incident,O
14016,",",O
14016,said,O
14016,he,O
14016,decided,O
14016,to,O
14016,put,O
14016,the,O
14016,foot,O
14016,in,O
14016,a,O
14016,crab,O
14016,trap,O
14016,to,O
14016,remove,O
14016,the,O
14016,flesh,O
14016,.,O
14017,The,O
14017,foot,O
14017,later,O
14017,washed,O
14017,up,O
14017,on,O
14017,the,O
14017,beach,O
14017,.,O
14018,-DOCSTART-,O
14019,Florida,B-LOC
14019,cop,O
14019,disguised,O
14019,as,O
14019,shrub,O
14019,nabs,O
14019,bad,O
14019,guys,O
14019,.,O
14020,MIAMI,B-LOC
14020,1996-08-29,O
14021,It,O
14021,was,O
14021,a,O
14021,bush,O
14021,that,O
14021,bagged,O
14021,the,O
14021,bad,O
14021,guys,O
14021,.,O
14022,When,O
14022,four,O
14022,would-be,O
14022,robbers,O
14022,",",O
14022,armed,O
14022,and,O
14022,masked,O
14022,",",O
14022,showed,O
14022,up,O
14022,to,O
14022,rob,O
14022,a,O
14022,Checker,B-ORG
14022,'s,I-ORG
14022,restaurant,O
14022,in,O
14022,the,O
14022,Fort,B-LOC
14022,Lauderdale,I-LOC
14022,suburb,O
14022,of,O
14022,Pembroke,B-LOC
14022,Pines,I-LOC
14022,on,O
14022,Tuesday,O
14022,",",O
14022,they,O
14022,had,O
14022,no,O
14022,idea,O
14022,the,O
14022,shrub,O
14022,near,O
14022,the,O
14022,drive-through,O
14022,window,O
14022,was,O
14022,toting,O
14022,a,O
14022,shotgun,O
14022,.,O
14023,Detective,O
14023,Earl,B-PER
14023,Feugill,I-PER
14023,",",O
14023,camouflaged,O
14023,as,O
14023,a,O
14023,shaggy,O
14023,green,O
14023,bush,O
14023,",",O
14023,ordered,O
14023,them,O
14023,to,O
14023,freeze,O
14023,.,O
14023,"""",O
14024,They,O
14024,were,O
14024,quite,O
14024,surprised,O
14024,",",O
14024,"""",O
14024,he,O
14024,told,O
14024,the,O
14024,Miami,B-ORG
14024,Herald,I-ORG
14024,.,O
14025,Feugill,B-PER
14025,said,O
14025,he,O
14025,made,O
14025,the,O
14025,hot,O
14025,",",O
14025,heavy,O
14025,suit,O
14025,",",O
14025,which,O
14025,he,O
14025,first,O
14025,used,O
14025,in,O
14025,the,O
14025,Marines,B-ORG
14025,",",O
14025,by,O
14025,attaching,O
14025,strips,O
14025,of,O
14025,burlap,O
14025,to,O
14025,a,O
14025,camouflage,O
14025,outfit,O
14025,.,O
14026,Green,B-PER
14026,and,O
14026,black,O
14026,face,O
14026,paint,O
14026,completed,O
14026,his,O
14026,disguise,O
14026,.,O
14027,He,O
14027,was,O
14027,staking,O
14027,out,O
14027,the,O
14027,restaurant,O
14027,after,O
14027,a,O
14027,series,O
14027,of,O
14027,robberies,O
14027,at,O
14027,local,O
14027,fast-food,O
14027,places,O
14027,.,O
14028,Pembroke,B-LOC
14028,Pines,I-LOC
14028,police,O
14028,said,O
14028,five,O
14028,people,O
14028,were,O
14028,arrested,O
14028,as,O
14028,a,O
14028,result,O
14028,of,O
14028,the,O
14028,90-minute,O
14028,stakeout,O
14028,",",O
14028,including,O
14028,the,O
14028,four,O
14028,robbers,O
14028,and,O
14028,a,O
14028,restaurant,O
14028,employee,O
14028,who,O
14028,was,O
14028,allegedly,O
14028,prepared,O
14028,to,O
14028,let,O
14028,them,O
14028,in,O
14028,a,O
14028,back,O
14028,door,O
14028,.,O
14029,-DOCSTART-,O
14030,U.S.,B-ORG
14030,DLA,I-ORG
14030,sets,O
14030,tin,O
14030,price,O
14030,at,O
14030,$,O
14030,2.7975,O
14030,per,O
14030,lb,O
14030,.,O
14031,WASHINGTON,B-LOC
14031,1996-08-29,O
14032,The,O
14032,U.S.,B-ORG
14032,Defense,I-ORG
14032,Logistics,I-ORG
14032,Agency,I-ORG
14032,set,O
14032,Thursday,O
14032,'s,O
14032,offering,O
14032,price,O
14032,for,O
14032,stockpile,O
14032,tin,O
14032,at,O
14032,$,O
14032,2.7975,O
14032,per,O
14032,lb,O
14032,",",O
14032,versus,O
14032,$,O
14032,2.7775,O
14032,per,O
14032,lb,O
14032,yesterday,O
14032,.,O
14033,-DOCSTART-,O
14034,Key,O
14034,Clinton,B-PER
14034,aide,O
14034,resigns,O
14034,",",O
14034,NBC,B-ORG
14034,says,O
14034,.,O
14035,CHICAGO,B-LOC
14035,1996-08-29,O
14036,Dick,B-PER
14036,Morris,I-PER
14036,",",O
14036,the,O
14036,Republican,B-MISC
14036,political,O
14036,consultant,O
14036,who,O
14036,reshaped,O
14036,U.S.,B-LOC
14036,President,O
14036,Bill,B-PER
14036,Clinton,I-PER
14036,'s,O
14036,reelection,O
14036,campaign,O
14036,",",O
14036,has,O
14036,resigned,O
14036,",",O
14036,MS-NBC,B-MISC
14036,News,I-MISC
14036,reported,O
14036,Thursday,O
14036,.,O
14037,Morris,B-PER
14037,drew,O
14037,the,O
14037,ire,O
14037,of,O
14037,liberal,O
14037,Clinton,B-PER
14037,aides,O
14037,for,O
14037,repositioning,O
14037,the,O
14037,president,O
14037,in,O
14037,the,O
14037,political,O
14037,centre,O
14037,.,O
14038,There,O
14038,was,O
14038,no,O
14038,immediate,O
14038,comment,O
14038,on,O
14038,the,O
14038,report,O
14038,from,O
14038,the,O
14038,White,B-LOC
14038,House,I-LOC
14038,.,O
14039,-DOCSTART-,O
14040,U.S.,B-LOC
14040,corn,O
14040,gluten,O
14040,meal,O
14040,steady-higher,O
14040,",",O
14040,feed,O
14040,flat,O
14040,.,O
14041,CHICAGO,B-LOC
14041,1996-08-29,O
14042,U.S.,B-LOC
14042,corn,O
14042,gluten,O
14042,feed,O
14042,prices,O
14042,were,O
14042,flat,O
14042,while,O
14042,meal,O
14042,values,O
14042,were,O
14042,steady,O
14042,to,O
14042,firmer,O
14042,on,O
14042,Thursday,O
14042,.,O
14043,Dealers,O
14043,noted,O
14043,a,O
14043,seasonal,O
14043,pickup,O
14043,in,O
14043,meal,O
14043,demand,O
14043,.,O
14044,--,O
14045,CHICAGO,B-MISC
14045,AREA,I-MISC
14045,MILLS,I-MISC
14045,(,O
14045,dollars,O
14045,per,O
14045,short,O
14045,ton,O
14045,),O
14046,Gluten,O
14046,feed,O
14046,21,O
14046,pct,O
14046,bulk,O
14046,Spot,O
14046,-,O
14046,117.00,O
14046,unc,O
14047,Gluten,O
14047,feed,O
14047,pellets,O
14047,Spot,O
14047,-,O
14047,unq,O
14048,Gluten,O
14048,meal,O
14048,60,O
14048,pct,O
14048,bulk,O
14048,rail,O
14048,Spot,O
14048,-,O
14048,320.00,O
14048,up,O
14048,5,O
14049,DECATUR,B-ORG
14049,",",O
14049,IL,B-LOC
14049,/,O
14049,CLINTON,B-ORG
14049,AND,I-ORG
14049,CEDAR,I-ORG
14049,RAPIDS,I-ORG
14049,",",O
14049,IA,B-LOC
14050,Gluten,O
14050,feed,O
14050,18,O
14050,pct,O
14050,pellets,O
14050,Spot,O
14050,-,O
14050,117.00,O
14050,unc,O
14051,Gluten,O
14051,meal,O
14051,60,O
14051,pct,O
14051,bulk,O
14051,Spot,O
14051,-,O
14051,310.00,O
14051,unc,O
14052,(,O
14052,Chicago,B-LOC
14052,newsdesk,O
14052,312-408-8720,O
14052,),O
14053,-DOCSTART-,O
14054,EU,B-ORG
14054,barley,O
14054,sale,O
14054,worth,O
14054,$,O
14054,145,O
14054,/,O
14054,T,O
14054,",",O
14054,for,O
14054,Saudi,B-MISC
14054,-,O
14054,sources,O
14054,.,O
14055,PARIS,B-LOC
14055,1996-08-29,O
14056,A,O
14056,European,B-ORG
14056,Union,I-ORG
14056,sale,O
14056,of,O
14056,"234,324",O
14056,tonnes,O
14056,of,O
14056,German,B-MISC
14056,intervention,O
14056,barley,O
14056,is,O
14056,worth,O
14056,some,O
14056,$,O
14056,145,O
14056,per,O
14056,tonne,O
14056,fob,O
14056,Germany,B-LOC
14056,and,O
14056,is,O
14056,mostly,O
14056,destined,O
14056,for,O
14056,Saudi,B-LOC
14056,Arabia,I-LOC
14056,",",O
14056,European,B-MISC
14056,grain,O
14056,sources,O
14056,said,O
14056,on,O
14056,Thursday,O
14056,.,O
14057,The,O
14057,EU,B-ORG
14057,'s,O
14057,cereals,O
14057,management,O
14057,committee,O
14057,sold,O
14057,"234,324",O
14057,tonnes,O
14057,of,O
14057,German,B-MISC
14057,intervention,O
14057,barley,O
14057,at,O
14057,a,O
14057,minimum,O
14057,price,O
14057,of,O
14057,105.07,O
14057,Ecus,B-MISC
14057,per,O
14057,tonne,O
14057,.,O
14058,Saudi,B-LOC
14058,Arabia,I-LOC
14058,provisionally,O
14058,bought,O
14058,"800,000",O
14058,tonnes,O
14058,of,O
14058,optional-origin,O
14058,barley,O
14058,at,O
14058,an,O
14058,August,O
14058,21,O
14058,tender,O
14058,at,O
14058,prices,O
14058,between,O
14058,$,O
14058,160,O
14058,and,O
14058,$,O
14058,162,O
14058,including,O
14058,cost,O
14058,",",O
14058,insurance,O
14058,and,O
14058,freight,O
14058,",",O
14058,traders,O
14058,said,O
14058,last,O
14058,week,O
14058,.,O
14059,But,O
14059,European,B-MISC
14059,grain,O
14059,traders,O
14059,and,O
14059,officials,O
14059,said,O
14059,the,O
14059,Saudis,B-MISC
14059,might,O
14059,reduce,O
14059,the,O
14059,purchase,O
14059,to,O
14059,"600,000",O
14059,tonnes,O
14059,.,O
14060,Traders,O
14060,have,O
14060,said,O
14060,a,O
14060,substantial,O
14060,part,O
14060,of,O
14060,the,O
14060,deal,O
14060,was,O
14060,likely,O
14060,to,O
14060,come,O
14060,from,O
14060,the,O
14060,European,B-ORG
14060,Union,I-ORG
14060,",",O
14060,which,O
14060,enjoys,O
14060,a,O
14060,supply,O
14060,and,O
14060,freight,O
14060,advantage,O
14060,over,O
14060,other,O
14060,producers,O
14060,.,O
14061,But,O
14061,subtracting,O
14061,freight,O
14061,costs,O
14061,",",O
14061,the,O
14061,equivalent,O
14061,fob,O
14061,price,O
14061,of,O
14061,the,O
14061,deal,O
14061,is,O
14061,around,O
14061,$,O
14061,142,O
14061,",",O
14061,well,O
14061,below,O
14061,the,O
14061,$,O
14061,149,O
14061,per,O
14061,tonne,O
14061,floor,O
14061,price,O
14061,which,O
14061,the,O
14061,EU,B-ORG
14061,put,O
14061,on,O
14061,its,O
14061,barley,O
14061,as,O
14061,news,O
14061,of,O
14061,the,O
14061,deal,O
14061,emerged,O
14061,last,O
14061,week,O
14061,.,O
14062,Last,O
14062,Thursday,O
14062,the,O
14062,EU,B-ORG
14062,sold,O
14062,"34,277",O
14062,tonnes,O
14062,of,O
14062,German,B-MISC
14062,intervention,O
14062,barley,O
14062,at,O
14062,a,O
14062,minimum,O
14062,price,O
14062,of,O
14062,109.36,O
14062,Ecus,B-MISC
14062,per,O
14062,tonne,O
14062,",",O
14062,which,O
14062,was,O
14062,seen,O
14062,as,O
14062,worth,O
14062,$,O
14062,149,O
14062,per,O
14062,tonne,O
14062,fob,O
14062,.,O
14063,--,O
14063,Paris,B-LOC
14063,newsroom,O
14063,+331,O
14063,4221,O
14063,5432,O
14064,-DOCSTART-,O
14065,French,B-MISC
14065,shipyard,O
14065,workers,O
14065,march,O
14065,against,O
14065,job,O
14065,cuts,O
14065,.,O
14066,RENNES,B-ORG
14066,1996-08-29,O
14067,About,O
14067,"3,500",O
14067,naval,O
14067,shipyard,O
14067,workers,O
14067,marched,O
14067,in,O
14067,the,O
14067,centre,O
14067,of,O
14067,the,O
14067,northern,O
14067,port,O
14067,town,O
14067,of,O
14067,Cherbourg,B-LOC
14067,on,O
14067,Thursday,O
14067,to,O
14067,protest,O
14067,against,O
14067,defence,O
14067,restructuring,O
14067,",",O
14067,a,O
14067,union,O
14067,official,O
14067,said,O
14067,.,O
14068,The,O
14068,local,O
14068,police,O
14068,headquarters,O
14068,did,O
14068,not,O
14068,give,O
14068,a,O
14068,figure,O
14068,but,O
14068,said,O
14068,"1,800",O
14068,workers,O
14068,at,O
14068,the,O
14068,Cherbourg,B-LOC
14068,yeard,O
14068,had,O
14068,stopped,O
14068,work,O
14068,.,O
14069,A,O
14069,cutback,O
14069,plan,O
14069,could,O
14069,slim,O
14069,their,O
14069,numbers,O
14069,to,O
14069,"1,700",O
14069,from,O
14069,"4,200",O
14069,.,O
14070,Several,O
14070,hundred,O
14070,workers,O
14070,also,O
14070,marched,O
14070,in,O
14070,the,O
14070,western,O
14070,town,O
14070,of,O
14070,Indre,B-LOC
14070,where,O
14070,500,O
14070,or,O
14070,"1,600",O
14070,jobs,O
14070,are,O
14070,at,O
14070,risk,O
14070,.,O
14071,-DOCSTART-,O
14072,PRESS,O
14072,DIGEST,O
14072,-,O
14072,Pakistan,B-LOC
14072,-,O
14072,August,O
14072,29,O
14072,.,O
14073,Following,O
14073,are,O
14073,some,O
14073,of,O
14073,the,O
14073,main,O
14073,stories,O
14073,in,O
14073,Thursday,O
14073,'s,O
14073,Pakistani,B-MISC
14073,newspapers,O
14073,:,O
14074,DAWN,B-ORG
14075,-,O
14075,The,O
14075,government,O
14075,has,O
14075,decided,O
14075,to,O
14075,transfer,O
14075,the,O
14075,entire,O
14075,distribution,O
14075,network,O
14075,of,O
14075,electricity,O
14075,to,O
14075,foreign,O
14075,managements,O
14075,to,O
14075,curtail,O
14075,losses,O
14075,of,O
14075,billions,O
14075,of,O
14075,rupees,O
14075,.,O
14076,-,O
14076,The,O
14076,government,O
14076,has,O
14076,suffered,O
14076,a,O
14076,loss,O
14076,of,O
14076,11,O
14076,billion,O
14076,rupees,O
14076,due,O
14076,to,O
14076,tax,O
14076,holidays,O
14076,at,O
14076,industrial,O
14076,estates,O
14076,in,O
14076,Hub,B-LOC
14076,and,O
14076,Gadoon,B-LOC
14076,.,O
14077,-,O
14077,High,O
14077,Court,O
14077,officials,O
14077,have,O
14077,unearthed,O
14077,police-run,O
14077,human,O
14077,cages,O
14077,at,O
14077,Tando,B-LOC
14077,Allahyar,I-LOC
14077,near,O
14077,Hyderabad,B-LOC
14077,.,O
14078,Some,O
14078,27,O
14078,people,O
14078,were,O
14078,rescued,O
14078,from,O
14078,the,O
14078,private,O
14078,jail,O
14078,set,O
14078,up,O
14078,by,O
14078,the,O
14078,police,O
14078,.,O
14079,-,O
14079,Opposition,O
14079,leader,O
14079,Nawaz,B-PER
14079,Sharif,I-PER
14079,renewed,O
14079,a,O
14079,pledge,O
14079,to,O
14079,oust,O
14079,the,O
14079,Pakistan,B-ORG
14079,People,I-ORG
14079,'s,I-ORG
14079,Party,I-ORG
14079,government,O
14079,headed,O
14079,by,O
14079,Prime,O
14079,Minister,O
14079,Benazir,B-PER
14079,Bhutto,I-PER
14079,.,O
14080,BUSINESS,B-ORG
14080,RECORDER,I-ORG
14081,-,O
14081,Gas,O
14081,prices,O
14081,may,O
14081,go,O
14081,up,O
14081,by,O
14081,five,O
14081,percent,O
14081,to,O
14081,increase,O
14081,the,O
14081,rate,O
14081,of,O
14081,return,O
14081,of,O
14081,Sui,B-ORG
14081,Southern,I-ORG
14081,Gas,I-ORG
14081,and,O
14081,Sui,B-ORG
14081,Northern,I-ORG
14081,Gas,I-ORG
14081,companies,O
14081,.,O
14082,-,O
14082,Japan,B-LOC
14082,is,O
14082,importing,O
14082,80,O
14082,percent,O
14082,of,O
14082,cotton,O
14082,yarn,O
14082,from,O
14082,Pakistan,B-LOC
14082,every,O
14082,year,O
14082,.,O
14083,-,O
14083,The,O
14083,government,O
14083,has,O
14083,blamed,O
14083,sugar,O
14083,technologists,O
14083,for,O
14083,not,O
14083,supporting,O
14083,a,O
14083,long-term,O
14083,programme,O
14083,of,O
14083,research,O
14083,and,O
14083,development,O
14083,to,O
14083,increase,O
14083,production,O
14083,of,O
14083,sugarcane,O
14083,.,O
14084,FINANCIAL,B-ORG
14084,POST,I-ORG
14085,-,O
14085,Armed,O
14085,robbers,O
14085,pillaged,O
14085,70,O
14085,barrels,O
14085,of,O
14085,crude,O
14085,oil,O
14085,from,O
14085,a,O
14085,well,O
14085,near,O
14085,Gujar,B-LOC
14085,Khan,I-LOC
14085,on,O
14085,Wednesday,O
14085,.,O
14086,-,O
14086,Pakistan,B-LOC
14086,will,O
14086,pay,O
14086,an,O
14086,additional,O
14086,bill,O
14086,of,O
14086,$,O
14086,244,O
14086,million,O
14086,as,O
14086,private,O
14086,power,O
14086,projects,O
14086,with,O
14086,capacity,O
14086,of,O
14086,"3,225",O
14086,megawatt,O
14086,go,O
14086,on-line,O
14086,by,O
14086,1998/99,O
14086,.,O
14087,THE,B-ORG
14087,NATION,I-ORG
14088,-,O
14088,The,O
14088,government,O
14088,is,O
14088,facing,O
14088,extreme,O
14088,difficulties,O
14088,in,O
14088,meeting,O
14088,its,O
14088,revenue,O
14088,collections,O
14088,targets,O
14088,for,O
14088,1996/97,O
14088,.,O
14089,-,O
14089,Mohib,B-ORG
14089,Textile,I-ORG
14089,Mills,I-ORG
14089,has,O
14089,defaulted,O
14089,to,O
14089,nearly,O
14089,23,O
14089,development,O
14089,finance,O
14089,institutions,O
14089,",",O
14089,foreign,O
14089,and,O
14089,local,O
14089,banks,O
14089,",",O
14089,leasing,O
14089,companies,O
14089,and,O
14089,modarabas,O
14089,(,O
14089,Islamic,B-MISC
14089,mutual,O
14089,funds,O
14089,),O
14089,.,O
14090,-,O
14090,Investment,O
14090,Minister,O
14090,Asif,B-PER
14090,Ali,I-PER
14090,Zardari,I-PER
14090,expressed,O
14090,keenness,O
14090,for,O
14090,a,O
14090,close,O
14090,working,O
14090,relationship,O
14090,with,O
14090,Japanese,B-MISC
14090,companies,O
14090,so,O
14090,that,O
14090,investment,O
14090,from,O
14090,Japan,B-LOC
14090,can,O
14090,multiply.q,O
14091,-,O
14091,Karachi,B-ORG
14091,Stock,I-ORG
14091,Exchange,I-ORG
14091,index,O
14091,falls,O
14091,by,O
14091,7.84,O
14091,points,O
14091,.,O
14092,THE,B-ORG
14092,NEWS,I-ORG
14093,-,O
14093,The,O
14093,prime,O
14093,minister,O
14093,'s,O
14093,special,O
14093,economic,O
14093,assistant,O
14093,Shahid,B-PER
14093,Hasan,I-PER
14093,Khan,I-PER
14093,said,O
14093,privatisation,O
14093,of,O
14093,thermal,O
14093,power,O
14093,plants,O
14093,",",O
14093,power,O
14093,generation,O
14093,from,O
14093,private,O
14093,plants,O
14093,and,O
14093,management,O
14093,contracts,O
14093,of,O
14093,Area,B-MISC
14093,Electricity,I-MISC
14093,Boards,I-MISC
14093,would,O
14093,help,O
14093,achieve,O
14093,6.5,O
14093,percent,O
14093,GDP,O
14093,growth,O
14093,.,O
14094,-,O
14094,Pakistan,B-LOC
14094,'s,O
14094,Muslim,B-ORG
14094,Commercial,I-ORG
14094,Bank,I-ORG
14094,",",O
14094,Vital,B-ORG
14094,Information,I-ORG
14094,System,I-ORG
14094,",",O
14094,and,O
14094,Duff,B-ORG
14094,and,I-ORG
14094,Phelps,I-ORG
14094,of,O
14094,the,O
14094,U.S.,B-LOC
14094,are,O
14094,likely,O
14094,to,O
14094,announce,O
14094,a,O
14094,strategic,O
14094,alliance,O
14094,with,O
14094,Bangladesh,B-LOC
14094,'s,O
14094,only,O
14094,credit,O
14094,rating,O
14094,company,O
14094,--,O
14094,Credit,B-ORG
14094,Rating,I-ORG
14094,and,I-ORG
14094,Information,I-ORG
14094,Systems,I-ORG
14094,Ltd,I-ORG
14094,--,O
14094,next,O
14094,month,O
14094,.,O
14095,-,O
14095,The,O
14095,Sindh,B-ORG
14095,High,I-ORG
14095,Court,I-ORG
14095,issued,O
14095,an,O
14095,ad-interim,O
14095,order,O
14095,restraining,O
14095,the,O
14095,Privatisation,B-ORG
14095,Commission,I-ORG
14095,from,O
14095,handing,O
14095,over,O
14095,Javedan,B-ORG
14095,Cement,I-ORG
14095,to,O
14095,Dadabhoy,B-ORG
14095,Investment,I-ORG
14095,(,I-ORG
14095,pvt,I-ORG
14095,),I-ORG
14095,Ltd,I-ORG
14095,until,O
14095,it,O
14095,can,O
14095,consider,O
14095,a,O
14095,legal,O
14095,challenge,O
14095,mounted,O
14095,by,O
14095,unions,O
14095,to,O
14095,the,O
14095,deal,O
14095,.,O
14096,THE,B-ORG
14096,MUSLIM,I-ORG
14097,-,O
14097,Pakistan,B-LOC
14097,and,O
14097,Iran,B-LOC
14097,have,O
14097,agreed,O
14097,to,O
14097,expand,O
14097,and,O
14097,strengthen,O
14097,political,O
14097,",",O
14097,trade,O
14097,and,O
14097,economic,O
14097,relations,O
14097,.,O
14098,--,O
14098,Islamabad,B-LOC
14098,newsroom,O
14098,9251-274757,O
14099,-DOCSTART-,O
14100,Salang,B-LOC
14100,tunnel,O
14100,reopened,O
14100,linking,O
14100,Kabul,B-LOC
14100,with,O
14100,north,O
14100,.,O
14101,SALANG,B-LOC
14101,TUNNEL,O
14101,",",O
14101,Afghanistan,B-LOC
14101,1996-08-29,O
14102,The,O
14102,Salang,B-LOC
14102,tunnel,O
14102,linking,O
14102,Kabul,B-LOC
14102,with,O
14102,northern,O
14102,Afghanistan,B-LOC
14102,was,O
14102,formally,O
14102,reopened,O
14102,to,O
14102,traffic,O
14102,on,O
14102,Thursday,O
14102,under,O
14102,an,O
14102,agreement,O
14102,between,O
14102,the,O
14102,government,O
14102,and,O
14102,an,O
14102,opposition,O
14102,militia,O
14102,",",O
14102,witnesses,O
14102,said,O
14102,.,O
14103,They,O
14103,said,O
14103,dozens,O
14103,of,O
14103,trucks,O
14103,began,O
14103,moving,O
14103,through,O
14103,the,O
14103,tunnel,O
14103,from,O
14103,both,O
14103,directions,O
14103,after,O
14103,the,O
14103,road,O
14103,reopened,O
14103,.,O
14104,The,O
14104,Salang,B-LOC
14104,tunnel,O
14104,",",O
14104,the,O
14104,main,O
14104,supply,O
14104,route,O
14104,for,O
14104,Soviet,B-MISC
14104,troops,O
14104,when,O
14104,they,O
14104,were,O
14104,occupying,O
14104,Afghanistan,B-LOC
14104,in,O
14104,the,O
14104,1980s,O
14104,",",O
14104,had,O
14104,been,O
14104,closed,O
14104,since,O
14104,1994,O
14104,when,O
14104,northern,O
14104,militia,O
14104,leader,O
14104,General,O
14104,Abdul,B-PER
14104,Rashid,I-PER
14104,Dostum,I-PER
14104,rebelled,O
14104,against,O
14104,the,O
14104,Kabul,B-LOC
14104,government,O
14104,.,O
14105,Witnesses,O
14105,said,O
14105,wrecked,O
14105,tanks,O
14105,and,O
14105,vehicles,O
14105,littered,O
14105,both,O
14105,sides,O
14105,of,O
14105,the,O
14105,heavily-mined,O
14105,road,O
14105,.,O
14106,Mines,O
14106,had,O
14106,been,O
14106,removed,O
14106,from,O
14106,the,O
14106,road,O
14106,itself,O
14106,",",O
14106,but,O
14106,experts,O
14106,of,O
14106,the,O
14106,Halo,B-LOC
14106,Trust,I-LOC
14106,mine,O
14106,clearance,O
14106,agency,O
14106,said,O
14106,it,O
14106,would,O
14106,take,O
14106,a,O
14106,week,O
14106,to,O
14106,clear,O
14106,the,O
14106,roadsides,O
14106,.,O
14107,Afghan,B-MISC
14107,Deputy,O
14107,Prime,O
14107,Minister,O
14107,Qotbuddin,B-PER
14107,Hilal,I-PER
14107,officiated,O
14107,at,O
14107,the,O
14107,reopening,O
14107,ceremony,O
14107,",",O
14107,which,O
14107,was,O
14107,delayed,O
14107,by,O
14107,several,O
14107,hours,O
14107,while,O
14107,the,O
14107,two,O
14107,sides,O
14107,argued,O
14107,about,O
14107,a,O
14107,mutual,O
14107,release,O
14107,of,O
14107,prisoners,O
14107,.,O
14108,-DOCSTART-,O
14109,Two,O
14109,Indians,B-MISC
14109,to,O
14109,die,O
14109,for,O
14109,killing,O
14109,23,O
14109,bus,O
14109,passengers,O
14109,.,O
14110,NEW,B-LOC
14110,DELHI,I-LOC
14110,1996-08-29,O
14111,India,B-LOC
14111,'s,O
14111,Supreme,B-ORG
14111,Court,I-ORG
14111,on,O
14111,Thursday,O
14111,sentenced,O
14111,two,O
14111,men,O
14111,to,O
14111,death,O
14111,after,O
14111,finding,O
14111,them,O
14111,guilty,O
14111,of,O
14111,killing,O
14111,23,O
14111,bus,O
14111,passengers,O
14111,",",O
14111,including,O
14111,children,O
14111,.,O
14112,It,O
14112,said,O
14112,the,O
14112,two,O
14112,",",O
14112,after,O
14112,robbing,O
14112,the,O
14112,passengers,O
14112,",",O
14112,burnt,O
14112,them,O
14112,alive,O
14112,by,O
14112,sprinkling,O
14112,the,O
14112,bus,O
14112,with,O
14112,petrol,O
14112,and,O
14112,setting,O
14112,it,O
14112,on,O
14112,fire,O
14112,in,O
14112,the,O
14112,southern,O
14112,state,O
14112,of,O
14112,Andhra,B-LOC
14112,Pradesh,I-LOC
14112,in,O
14112,1993,O
14112,.,O
14113,"""",O
14113,We,O
14113,have,O
14113,no,O
14113,doubt,O
14113,that,O
14113,this,O
14113,is,O
14113,one,O
14113,of,O
14113,the,O
14113,rarest,O
14113,of,O
14113,the,O
14113,rare,O
14113,cases,O
14113,",",O
14113,not,O
14113,merely,O
14113,due,O
14113,to,O
14113,the,O
14113,number,O
14113,of,O
14113,innocent,O
14113,human,O
14113,beings,O
14113,roasted,O
14113,alive,O
14113,by,O
14113,the,O
14113,appellants,O
14113,",",O
14113,but,O
14113,the,O
14113,inhuman,O
14113,manner,O
14113,in,O
14113,which,O
14113,they,O
14113,plotted,O
14113,the,O
14113,scheme,O
14113,and,O
14113,executed,O
14113,it,O
14113,",",O
14113,"""",O
14113,Justice,B-PER
